developer,release_year,items_count,items_count_free,free_percent,look_developer
Peak Angle Team,2016.0,1,0.0,0.0,peakangleteam
Peak Angle Team,2017.0,5,1.0,20.0,peakangleteam
Peaksel D.O.O. Nis,2016.0,2,0.0,0.0,peakseld.o.o.nis
Pearl Abyss,2016.0,2,0.0,0.0,pearlabyss
Pearl Abyss,2017.0,4,0.0,0.0,pearlabyss
Peculiar Games,2015.0,1,0.0,0.0,peculiargames
Pedro Castro Menezes,2017.0,1,0.0,0.0,pedrocastromenezes
Pedro Vendeira,2016.0,1,0.0,0.0,pedrovendeira
Pedro Zea,2016.0,1,0.0,0.0,pedrozea
Pehesse,2016.0,9,1.0,11.11,pehesse
Pelikan13,2016.0,1,0.0,0.0,pelikan13
Peltast Software,2015.0,1,0.0,0.0,peltastsoftware
Pen and Sword Games,2015.0,2,0.0,0.0,penandswordgames
Pencil Test Studios,2015.0,1,0.0,0.0,pencilteststudios
Pendulo Studios,2003.0,1,0.0,0.0,pendulostudios
Pendulo Studios,2007.0,1,0.0,0.0,pendulostudios
Pendulo Studios,2011.0,2,0.0,0.0,pendulostudios
Pendulo Studios,2012.0,1,0.0,0.0,pendulostudios
Pendulo Studios,2016.0,1,0.0,0.0,pendulostudios
Pentagrammical Justice,2017.0,4,1.0,25.0,pentagrammicaljustice
Pentavera,2014.0,1,0.0,0.0,pentavera
Peoleo Entertainment,2014.0,7,1.0,14.29,peoleoentertainment
People Can Fly,2017.0,2,0.0,0.0,peoplecanfly
People Gotta Play,2016.0,1,0.0,0.0,peoplegottaplay
Pepi Games,2015.0,2,0.0,0.0,pepigames
Pera Games,2016.0,2,0.0,0.0,peragames
Perfect Square Studios,2015.0,1,0.0,0.0,perfectsquarestudios
Perfect Square Studios LLC,2017.0,2,1.0,50.0,perfectsquarestudiosllc
Perfectly Paranormal,2016.0,2,0.0,0.0,perfectlyparanormal
Perfuse Entertainment,2017.0,1,0.0,0.0,perfuseentertainment
Permadeath,2016.0,1,0.0,0.0,permadeath
Permafrost Studio,2017.0,1,0.0,0.0,permafroststudio
Perpetual FX Creative,2008.0,1,0.0,0.0,perpetualfxcreative
Perro Electrico,2016.0,1,0.0,0.0,perroelectrico
Persha Studio Developement,2016.0,1,0.0,0.0,pershastudiodevelopement
Persistant Studios,2017.0,1,0.0,0.0,persistantstudios
Persistent Studios,2016.0,1,0.0,0.0,persistentstudios
Persona and Pixel studio,2016.0,1,0.0,0.0,personaandpixelstudio
Perun Creative,2017.0,1,0.0,0.0,peruncreative
Perverse Games,2017.0,3,0.0,0.0,perversegames
PestoForce,2015.0,1,0.0,0.0,pestoforce
"PestoForce,Brian Holmes",2015.0,1,0.0,0.0,"pestoforce,brianholmes"
Peter Brinson and Kurosh ValaNejad,2011.0,1,1.0,100.0,peterbrinsonandkuroshvalanejad
Peter Cleary,2014.0,1,0.0,0.0,petercleary
Peter Fuleki,2017.0,1,0.0,0.0,peterfuleki
Peter Gutenko,2015.0,3,0.0,0.0,petergutenko
Peter Hann,2015.0,1,0.0,0.0,peterhann
Peter Hrdy,2015.0,1,0.0,0.0,peterhrdy
Peter Junior Leonar,2017.0,1,0.0,0.0,peterjuniorleonar
Peter Lacalamita,2015.0,1,0.0,0.0,peterlacalamita
Peter Moorhead,2014.0,1,0.0,0.0,petermoorhead
Peter Moorhead,2015.0,1,0.0,0.0,petermoorhead
Peter Turcan,2017.0,1,0.0,0.0,peterturcan
Peter Valencia,2016.0,1,0.0,0.0,petervalencia
Peter Whalen,2014.0,1,0.0,0.0,peterwhalen
Petit Depotto,2013.0,1,0.0,0.0,petitdepotto
Petite Games,2016.0,2,0.0,0.0,petitegames
Petite Games,2017.0,2,0.0,0.0,petitegames
Petri Devs,2017.0,1,0.0,0.0,petridevs
Petro Shoferystov,2016.0,1,0.0,0.0,petroshoferystov
Petrodiy-Games,2016.0,1,0.0,0.0,petrodiy-games
Petroglyph,2006.0,1,0.0,0.0,petroglyph
Petroglyph,2010.0,3,0.0,0.0,petroglyph
Petroglyph,2011.0,1,0.0,0.0,petroglyph
Petroglyph,2015.0,7,1.0,14.29,petroglyph
Petroglyph,2016.0,8,0.0,0.0,petroglyph
Petroglyph,2017.0,3,1.0,33.33,petroglyph
Pewter Games Studios,2016.0,2,1.0,50.0,pewtergamesstudios
Pezomi,2015.0,1,0.0,0.0,pezomi
Phanom Games,2015.0,1,0.0,0.0,phanomgames
Phantom Compass,2014.0,1,0.0,0.0,phantomcompass
Phantom Compass,2017.0,1,0.0,0.0,phantomcompass
Phantom Pine Studios,2017.0,1,0.0,0.0,phantompinestudios
Phantomisreal Ltd.,2017.0,1,0.0,0.0,phantomisrealltd.
Phenomenon Games,2014.0,1,0.0,0.0,phenomenongames
Phenomic,2009.0,1,0.0,0.0,phenomic
Phenomic,2017.0,1,0.0,0.0,phenomic
"Phenomic,THQ Nordic",2009.0,1,0.0,0.0,"phenomic,thqnordic"
Phigames,2014.0,1,0.0,0.0,phigames
Phigames,2015.0,1,0.0,0.0,phigames
Phil Blank,2017.0,1,0.0,0.0,philblank
Phil Fortier,2017.0,2,0.0,0.0,philfortier
Phil Fortier,2018.0,1,0.0,0.0,philfortier
Phil Jones,2016.0,1,0.0,0.0,philjones
Philip Bak,2016.0,2,0.0,0.0,philipbak
Philip Royer,2015.0,2,0.0,0.0,philiproyer
Philippe Forgeur,2015.0,1,0.0,0.0,philippeforgeur
Phobetor,2017.0,1,0.0,0.0,phobetor
Phoenix Game Studio,2014.0,1,0.0,0.0,phoenixgamestudio
Phoenix Game and Publisher Studio,2015.0,1,0.0,0.0,phoenixgameandpublisherstudio
Phoenix Online Studios,2013.0,1,0.0,0.0,phoenixonlinestudios
Phoenix Online Studios,2014.0,4,0.0,0.0,phoenixonlinestudios
"Phoenix Online Studios,Pinkerton Road Studio",2014.0,2,0.0,0.0,"phoenixonlinestudios,pinkertonroadstudio"
Phoenix Studio,2015.0,1,0.0,0.0,phoenixstudio
Phosfiend Systems,2014.0,1,0.0,0.0,phosfiendsystems
Phosphor Games,2015.0,1,0.0,0.0,phosphorgames
Phosphor Games,2016.0,1,0.0,0.0,phosphorgames
Phosphor Games Studio,2014.0,1,0.0,0.0,phosphorgamesstudio
Photon Arena,2015.0,1,0.0,0.0,photonarena
Phr00t's Software,2011.0,1,0.0,0.0,phr00t'ssoftware
Phr00t's Software,2014.0,1,0.0,0.0,phr00t'ssoftware
Phung Games,2016.0,1,0.0,0.0,phunggames
Phung Games,2017.0,2,0.0,0.0,phunggames
Phuong Nguyen,2017.0,1,0.0,0.0,phuongnguyen
Phyrnna,2015.0,2,0.0,0.0,phyrnna
Phyrnna,2016.0,1,1.0,100.0,phyrnna
Physmo,2015.0,1,0.0,0.0,physmo
PiFTy,2017.0,1,0.0,0.0,pifty
PiGravity,2015.0,2,0.0,0.0,pigravity
PianoB Studio,2017.0,1,0.0,0.0,pianobstudio
Picorinne Soft,2016.0,2,0.0,0.0,picorinnesoft
Picorinne Soft,2018.0,1,0.0,0.0,picorinnesoft
Pictopotamus,2014.0,1,0.0,0.0,pictopotamus
Pidroh,2015.0,1,0.0,0.0,pidroh
Piece of Cake studios,2017.0,1,0.0,0.0,pieceofcakestudios
Pieces Interactive,2012.0,6,0.0,0.0,piecesinteractive
Pieces Interactive,2013.0,5,0.0,0.0,piecesinteractive
Pieces Interactive,2015.0,1,0.0,0.0,piecesinteractive
Pieces Interactive,2016.0,1,0.0,0.0,piecesinteractive
Pierre Brengues,2017.0,1,0.0,0.0,pierrebrengues
Pigasus Games,2015.0,1,0.0,0.0,pigasusgames
PigelPix,2015.0,1,0.0,0.0,pigelpix
Pigmentum Game Studio,2017.0,1,0.0,0.0,pigmentumgamestudio
PikPok,2016.0,1,0.0,0.0,pikpok
PikPok,2017.0,1,0.0,0.0,pikpok
PileOfCrab,2016.0,1,0.0,0.0,pileofcrab
Pilgrim Adventures,2016.0,2,0.0,0.0,pilgrimadventures
Pilgrim Adventures,2017.0,2,0.0,0.0,pilgrimadventures
"Pilgrim Adventures,GrabTheGames Studios",2015.0,2,0.0,0.0,"pilgrimadventures,grabthegamesstudios"
"Pilgrim Adventures,GrabTheGames Studios",2016.0,3,0.0,0.0,"pilgrimadventures,grabthegamesstudios"
Pilgway,2012.0,1,0.0,0.0,pilgway
Pill Bug Interactive,2017.0,1,0.0,0.0,pillbuginteractive
Pillet Michael,2017.0,1,0.0,0.0,pilletmichael
Pillow Fight,2016.0,1,0.0,0.0,pillowfight
Pillow Fight,2017.0,1,0.0,0.0,pillowfight
PillowPigGames,2015.0,1,0.0,0.0,pillowpiggames
PilotLumpa Gaming,2017.0,1,0.0,0.0,pilotlumpagaming
PinkySwear,2017.0,5,1.0,20.0,pinkyswear
Pinokl Games,2016.0,1,1.0,100.0,pinoklgames
Pinokl Games,2017.0,1,0.0,0.0,pinoklgames
"Pinokl Games,Kverta",2015.0,1,0.0,0.0,"pinoklgames,kverta"
"Pinokl Games,Kverta",2016.0,2,0.0,0.0,"pinoklgames,kverta"
"Pinokl Games,Kverta Limited",2017.0,1,0.0,0.0,"pinoklgames,kvertalimited"
Pinterac,2016.0,1,1.0,100.0,pinterac
Piotr Młynarczyk,2016.0,1,0.0,0.0,piotrmłynarczyk
Pipeworks Studio,2016.0,17,3.0,17.65,pipeworksstudio
Pipliz,2017.0,1,0.0,0.0,pipliz
Piranaking,2016.0,2,0.0,0.0,piranaking
Piranha Bytes,2001.0,1,0.0,0.0,piranhabytes
Piranha Bytes,2006.0,1,0.0,0.0,piranhabytes
Piranha Bytes,2009.0,1,0.0,0.0,piranhabytes
Piranha Bytes,2012.0,4,0.0,0.0,piranhabytes
Piranha Bytes,2014.0,1,0.0,0.0,piranhabytes
Piranha Bytes Distribution UG&amp;Co KG,2015.0,3,0.0,0.0,piranhabytesdistributionug&amp;cokg
Piranha Games Inc.,2015.0,5,1.0,20.0,piranhagamesinc.
Piranha Games Inc.,2016.0,4,0.0,0.0,piranhagamesinc.
Pirate Games,2017.0,2,0.0,0.0,pirategames
Pirate Software,2016.0,1,0.0,0.0,piratesoftware
Pirate-Rob,2016.0,1,0.0,0.0,pirate-rob
"Pirates Of Love,Arthur Doggo",2017.0,1,0.0,0.0,"piratesoflove,arthurdoggo"
Pirotexnik,2017.0,1,0.0,0.0,pirotexnik
"Pirozhok Studio,Vitaliy Ruzankin",2015.0,2,0.0,0.0,"pirozhokstudio,vitaliyruzankin"
Pivotal Games,2002.0,1,0.0,0.0,pivotalgames
Pivotal Games,2008.0,1,0.0,0.0,pivotalgames
Pixbits,2016.0,1,0.0,0.0,pixbits
Pixel After Pixel,2017.0,1,0.0,0.0,pixelafterpixel
Pixel Barons,2017.0,1,0.0,0.0,pixelbarons
"Pixel Barrage Entertainment, Inc.",2015.0,2,0.0,0.0,"pixelbarrageentertainment,inc."
"Pixel Barrage Entertainment, Inc.",2016.0,1,0.0,0.0,"pixelbarrageentertainment,inc."
Pixel Battery,2017.0,1,0.0,0.0,pixelbattery
Pixel Blade Games,2017.0,2,0.0,0.0,pixelbladegames
Pixel Blitz Studios,2015.0,1,0.0,0.0,pixelblitzstudios
Pixel Bones Studio,2015.0,1,0.0,0.0,pixelbonesstudio
"Pixel Constructor, LLC.",2017.0,1,1.0,100.0,"pixelconstructor,llc."
Pixel Cream,2017.0,1,0.0,0.0,pixelcream
"Pixel Dash Studios, EQ",2017.0,3,0.0,0.0,"pixeldashstudios,eq"
"Pixel Dash Studios, EQgames",2017.0,1,0.0,0.0,"pixeldashstudios,eqgames"
"Pixel Dash Studios,EQ Games",2017.0,1,0.0,0.0,"pixeldashstudios,eqgames"
Pixel Elephant,2015.0,1,0.0,0.0,pixelelephant
Pixel Federation,2016.0,1,1.0,100.0,pixelfederation
Pixel Federation,2017.0,4,1.0,25.0,pixelfederation
Pixel Ferrets,2015.0,4,0.0,0.0,pixelferrets
Pixel Gangsta Studio,2017.0,2,0.0,0.0,pixelgangstastudio
Pixel Guy,2017.0,1,0.0,0.0,pixelguy
Pixel Maniacs,2016.0,2,0.0,0.0,pixelmaniacs
Pixel Maverick Games,2016.0,1,0.0,0.0,pixelmaverickgames
Pixel Night,2017.0,2,1.0,50.0,pixelnight
Pixel Pi Games,2015.0,1,0.0,0.0,pixelpigames
Pixel Prophecy,2015.0,1,0.0,0.0,pixelprophecy
"Pixel Prototype, LLC",2017.0,1,0.0,0.0,"pixelprototype,llc"
Pixel Quality Games,2015.0,1,0.0,0.0,pixelqualitygames
Pixel Reign,2017.0,1,0.0,0.0,pixelreign
Pixel Six Games,2017.0,1,0.0,0.0,pixelsixgames
Pixel Spill,2017.0,1,0.0,0.0,pixelspill
Pixel Star,2017.0,1,0.0,0.0,pixelstar
Pixel Theory Games,2015.0,1,0.0,0.0,pixeltheorygames
Pixel Trickery,2017.0,2,0.0,0.0,pixeltrickery
Pixel by Pixel Studios Inc.,2017.0,1,0.0,0.0,pixelbypixelstudiosinc.
Pixel vs Pixel,2016.0,1,0.0,0.0,pixelvspixel
Pixel with Hat,2017.0,4,2.0,50.0,pixelwithhat
PixelBot Games,2017.0,1,0.0,0.0,pixelbotgames
PixelFade Inc,2016.0,1,0.0,0.0,pixelfadeinc
PixelFade Inc,2017.0,1,0.0,0.0,pixelfadeinc
PixelGreeds,2017.0,1,0.0,0.0,pixelgreeds
PixelMetal,2016.0,1,0.0,0.0,pixelmetal
PixelMouse,2016.0,1,0.0,0.0,pixelmouse
PixelMouse,2017.0,2,0.0,0.0,pixelmouse
PixelNAUTS,2015.0,2,0.0,0.0,pixelnauts
"PixelShard,KillHouse Games",2017.0,1,0.0,0.0,"pixelshard,killhousegames"
PixelSoft,2017.0,1,1.0,100.0,pixelsoft
PixelTail Games,2016.0,1,0.0,0.0,pixeltailgames
PixelTrip Studios,2017.0,1,0.0,0.0,pixeltripstudios
Pixelante Game Studios,2012.0,1,0.0,0.0,pixelantegamestudios
Pixelated Cupcake,2016.0,1,0.0,0.0,pixelatedcupcake
Pixelated Milk,2017.0,1,0.0,0.0,pixelatedmilk
Pixelated Panties,2016.0,1,0.0,0.0,pixelatedpanties
Pixelatto,2014.0,2,0.0,0.0,pixelatto
Pixelatto,2017.0,1,0.0,0.0,pixelatto
Pixelbark Games,2016.0,1,0.0,0.0,pixelbarkgames
Pixelbomb Games,2016.0,1,0.0,0.0,pixelbombgames
Pixeljam,2014.0,2,0.0,0.0,pixeljam
Pixeljam,2015.0,5,0.0,0.0,pixeljam
Pixeljam,2016.0,3,0.0,0.0,pixeljam
Pixeljam,2017.0,1,1.0,100.0,pixeljam
Pixellore,2016.0,2,0.0,0.0,pixellore
Pixelmage Games LLC,2016.0,1,0.0,0.0,pixelmagegamesllc
"Pixelsaurus Games,Future Crayon",2016.0,1,0.0,0.0,"pixelsaurusgames,futurecrayon"
Pixelsplit,2017.0,2,0.0,0.0,pixelsplit
Pixeltales.ru,2017.0,1,1.0,100.0,pixeltales.ru
Pixelvex LLC,2017.0,2,0.0,0.0,pixelvexllc
Pixelz Games,2015.0,1,0.0,0.0,pixelzgames
Pixl Pile,2017.0,1,0.0,0.0,pixlpile
Pjural,2017.0,1,0.0,0.0,pjural
Plaidman Games,2017.0,1,0.0,0.0,plaidmangames
Plain Concepts Corp,2015.0,1,0.0,0.0,plainconceptscorp
Plain Concepts Corp,2016.0,3,0.0,0.0,plainconceptscorp
Planet Moon Studios,2003.0,1,0.0,0.0,planetmoonstudios
Planet Moon Studios,2010.0,1,0.0,0.0,planetmoonstudios
Plastic Games,2015.0,2,0.0,0.0,plasticgames
Plastic Reality Technologies,2006.0,1,0.0,0.0,plasticrealitytechnologies
Platine Dispositif,2011.0,3,0.0,0.0,platinedispositif
Platine Dispositif,2013.0,1,0.0,0.0,platinedispositif
PlatinumGames,2014.0,1,0.0,0.0,platinumgames
PlatinumGames,2017.0,1,0.0,0.0,platinumgames
"PlatinumGames,Little Stone Software",2017.0,1,0.0,0.0,"platinumgames,littlestonesoftware"
Platoniax Studio,2017.0,1,0.0,0.0,platoniaxstudio
Platonic Partnership Ltd,2017.0,1,0.0,0.0,platonicpartnershipltd
Platoon Studios,2015.0,1,0.0,0.0,platoonstudios
Play Native Entertainment,2016.0,1,0.0,0.0,playnativeentertainment
Play One Game Studio,2018.0,1,0.0,0.0,playonegamestudio
Play Publishing,2016.0,3,0.0,0.0,playpublishing
Play Publishing,2017.0,3,0.0,0.0,playpublishing
Play Spirit Limited,2016.0,1,0.0,0.0,playspiritlimited
Play Spirit Limited,2017.0,4,0.0,0.0,playspiritlimited
Play Wireless,2016.0,1,0.0,0.0,playwireless
Play sp. z o. o.,2015.0,2,0.0,0.0,playsp.zo.o.
"Play, Silden",2010.0,1,0.0,0.0,"play,silden"
Play365,2017.0,1,0.0,0.0,play365
PlayColorfulGames,2017.0,1,0.0,0.0,playcolorfulgames
PlayFirst,2007.0,2,0.0,0.0,playfirst
PlayFirst,2008.0,1,0.0,0.0,playfirst
PlayFirst,2009.0,6,0.0,0.0,playfirst
PlayFirst,2010.0,1,0.0,0.0,playfirst
PlayFlock,2016.0,2,1.0,50.0,playflock
PlayFlock,2017.0,1,0.0,0.0,playflock
PlayFortress,2016.0,1,0.0,0.0,playfortress
PlayWay S.A.,2013.0,2,0.0,0.0,playways.a.
PlayWay S.A.,2014.0,1,0.0,0.0,playways.a.
PlayWay S.A.,2015.0,1,0.0,0.0,playways.a.
Playa Games GmbH,2016.0,1,1.0,100.0,playagamesgmbh
Playata GmbH,2016.0,1,1.0,100.0,playatagmbh
Playboom,2015.0,1,0.0,0.0,playboom
Playbrains,2009.0,2,0.0,0.0,playbrains
Playbrains,2010.0,6,0.0,0.0,playbrains
"Playbrains,Fuel Entertainment",2011.0,1,0.0,0.0,"playbrains,fuelentertainment"
Playcademy,2017.0,2,0.0,0.0,playcademy
Playcoo,2016.0,1,1.0,100.0,playcoo
Playdead,2011.0,1,0.0,0.0,playdead
"Playdek, Inc.",2014.0,1,0.0,0.0,"playdek,inc."
"Playdek, Inc.",2016.0,2,0.0,0.0,"playdek,inc."
"Playdek, Inc.",2017.0,3,0.0,0.0,"playdek,inc."
Playdev Gaming,2016.0,1,0.0,0.0,playdevgaming
"Player Of Music Technology Co.,Ltd",2017.0,1,0.0,0.0,"playerofmusictechnologyco.,ltd"
PlayerBuce,2016.0,1,0.0,0.0,playerbuce
"Playful Art, LLC",2015.0,1,0.0,0.0,"playfulart,llc"
Playful Corporation,2016.0,1,0.0,0.0,playfulcorporation
Playful Corporation,2017.0,1,0.0,0.0,playfulcorporation
Playito.com,2015.0,1,0.0,0.0,playito.com
Playito.com,2016.0,1,0.0,0.0,playito.com
Playito.com,2017.0,1,0.0,0.0,playito.com
Playmous,2017.0,2,0.0,0.0,playmous
Playrise Digital Ltd.,2016.0,3,0.0,0.0,playrisedigitalltd.
Playrix Entertainment,2008.0,1,0.0,0.0,playrixentertainment
Playrock Studios,2017.0,1,0.0,0.0,playrockstudios
Playsaurus,2015.0,1,1.0,100.0,playsaurus
Playsaurus,2016.0,4,1.0,25.0,playsaurus
Playsaurus,2017.0,2,0.0,0.0,playsaurus
Playsport Games,2016.0,2,1.0,50.0,playsportgames
Playsport Games,2017.0,4,1.0,25.0,playsportgames
Playtap Games,2015.0,1,0.0,0.0,playtapgames
Playtinum,2017.0,2,0.0,0.0,playtinum
Playtonic Games,2017.0,3,0.0,0.0,playtonicgames
Playwood Project,2017.0,2,0.0,0.0,playwoodproject
PlazSoft,2015.0,3,0.0,0.0,plazsoft
PleasingFungus Games,2017.0,1,0.0,0.0,pleasingfungusgames
Plethora-Project LLC,2017.0,1,0.0,0.0,plethora-projectllc
Plexagon Studios,2016.0,1,0.0,0.0,plexagonstudios
Plexus team,2017.0,1,0.0,0.0,plexusteam
Ploosh GmbH,2017.0,1,0.0,0.0,plooshgmbh
PoRovoz Studios,2016.0,1,0.0,0.0,porovozstudios
"Pocket Games,Fluid Games,GodSpeed Games",2015.0,1,0.0,0.0,"pocketgames,fluidgames,godspeedgames"
Pocket Queries,2015.0,1,0.0,0.0,pocketqueries
Pocket Universe Productions,2016.0,1,0.0,0.0,pocketuniverseproductions
Pocketwatch Games,2013.0,2,0.0,0.0,pocketwatchgames
Pocketwatch Games,2017.0,2,0.0,0.0,pocketwatchgames
PodShoh Studio,2017.0,1,0.0,0.0,podshohstudio
Poetic Justice Studios,2019.0,1,0.0,0.0,poeticjusticestudios
Point Blank Games,2017.0,1,0.0,0.0,pointblankgames
Point Bleep Studios,2017.0,1,0.0,0.0,pointbleepstudios
Point Five Projects,2013.0,1,0.0,0.0,pointfiveprojects
Point2Point Entertainment,2015.0,1,0.0,0.0,point2pointentertainment
Pointscape,2014.0,1,0.0,0.0,pointscape
Poisson Rouge Interactica ltd,2015.0,1,0.0,0.0,poissonrougeinteracticaltd
PokerStars Mobile Limited,2017.0,1,0.0,0.0,pokerstarsmobilelimited
Poking Water Games,2016.0,1,0.0,0.0,pokingwatergames
Poking Water Games,2017.0,1,0.0,0.0,pokingwatergames
Pokshevanov Pavel,2016.0,2,0.0,0.0,pokshevanovpavel
Pokshevanov Pavel,2017.0,1,0.0,0.0,pokshevanovpavel
Polar Bunny Ltd,2015.0,3,1.0,33.33,polarbunnyltd
Polar Motion,2014.0,1,0.0,0.0,polarmotion
PolarityFlow,2014.0,1,0.0,0.0,polarityflow
PolarityFlow,2016.0,1,0.0,0.0,polarityflow
"PolarityFlow,Adrian Zingg",2015.0,1,0.0,0.0,"polarityflow,adrianzingg"
"PolarityFlow,Adrian Zingg",2017.0,3,0.0,0.0,"polarityflow,adrianzingg"
"Polina Alekseevna,EHTechnology",2017.0,1,0.0,0.0,"polinaalekseevna,ehtechnology"
Polovey Alexander,2017.0,2,0.0,0.0,poloveyalexander
PolyDigital,2017.0,2,0.0,0.0,polydigital
PolyKid,2017.0,2,0.0,0.0,polykid
PolyPusher Studios,2013.0,1,0.0,0.0,polypusherstudios
Polyart Inc.,2017.0,1,0.0,0.0,polyartinc.
Polybit,2017.0,1,0.0,0.0,polybit
Polychop Simulations,2016.0,1,0.0,0.0,polychopsimulations
Polygma Studio,2017.0,1,0.0,0.0,polygmastudio
Polygon Art,2015.0,1,0.0,0.0,polygonart
Polygon Art,2017.0,5,0.0,0.0,polygonart
Polygrammatic Limited,2016.0,1,0.0,0.0,polygrammaticlimited
Polymorphic Games,2017.0,1,0.0,0.0,polymorphicgames
Polynetix Studio,2007.0,1,0.0,0.0,polynetixstudio
Polynetix Studio,2014.0,1,0.0,0.0,polynetixstudio
"Polynetix Studio,WIWD Development",2011.0,1,0.0,0.0,"polynetixstudio,wiwddevelopment"
"Polyquest Games,ZXDigital Ltd",2015.0,1,0.0,0.0,"polyquestgames,zxdigitalltd"
Polyraptor Games,2017.0,1,0.0,0.0,polyraptorgames
Polyslash,2016.0,1,0.0,0.0,polyslash
Polytron Corporation,2013.0,1,0.0,0.0,polytroncorporation
PomPom,2011.0,2,0.0,0.0,pompom
PomPom Games,2012.0,1,0.0,0.0,pompomgames
Pomera Studios,2016.0,1,0.0,0.0,pomerastudios
Pon Pon Games,2016.0,1,0.0,0.0,ponpongames
Pon Pon Games,2017.0,1,0.0,0.0,ponpongames
Poni-Pachet SY,2016.0,1,0.0,0.0,poni-pachetsy
Pony,2017.0,1,0.0,0.0,pony
Ponywolf,2017.0,1,0.0,0.0,ponywolf
Pooandplay,2017.0,1,0.0,0.0,pooandplay
Poolians.com,2017.0,1,1.0,100.0,poolians.com
Poorwill Games,2015.0,1,0.0,0.0,poorwillgames
Pop Sandbox,2016.0,1,0.0,0.0,popsandbox
"PopCap Games, Inc.",2006.0,16,0.0,0.0,"popcapgames,inc."
"PopCap Games, Inc.",2007.0,2,1.0,50.0,"popcapgames,inc."
"PopCap Games, Inc.",2008.0,3,0.0,0.0,"popcapgames,inc."
"PopCap Games, Inc.",2009.0,2,0.0,0.0,"popcapgames,inc."
"PopCap Games, Inc.",2010.0,1,0.0,0.0,"popcapgames,inc."
PopTop,1998.0,1,0.0,0.0,poptop
PopTop,2003.0,1,0.0,0.0,poptop
PopTop,2005.0,1,0.0,0.0,poptop
"PopTop Software,BreakAway Games,Frog City Software",2009.0,1,0.0,0.0,"poptopsoftware,breakawaygames,frogcitysoftware"
Popcannibal,2014.0,1,0.0,0.0,popcannibal
Poppermost Productions,2013.0,1,1.0,100.0,poppermostproductions
Poppermost Productions,2018.0,5,0.0,0.0,poppermostproductions
Poppgames,2013.0,1,0.0,0.0,poppgames
PortaPlay,2016.0,1,0.0,0.0,portaplay
Portalarium,2014.0,1,0.0,0.0,portalarium
Portponky,2016.0,1,0.0,0.0,portponky
Portponky,2017.0,1,0.0,0.0,portponky
Positech Games,2007.0,1,0.0,0.0,positechgames
Positech Games,2009.0,2,0.0,0.0,positechgames
Positech Games,2010.0,3,0.0,0.0,positechgames
Positech Games,2011.0,2,0.0,0.0,positechgames
Positech Games,2012.0,3,0.0,0.0,positechgames
Positech Games,2013.0,2,0.0,0.0,positechgames
Positech Games,2014.0,3,0.0,0.0,positechgames
Positech Games,2015.0,1,0.0,0.0,positechgames
Positech Games,2016.0,2,0.0,0.0,positechgames
Positech Games,2017.0,1,0.0,0.0,positechgames
Post Mortem Pixels,2017.0,1,0.0,0.0,postmortempixels
PostMod Softworks,2014.0,1,0.0,0.0,postmodsoftworks
"Potassium Frog Limited,Automata Source",2016.0,4,1.0,25.0,"potassiumfroglimited,automatasource"
"Potato Interactive, LLC",2016.0,1,0.0,0.0,"potatointeractive,llc"
PotionC,2017.0,1,0.0,0.0,potionc
PowPow,2016.0,1,0.0,0.0,powpow
"PowPow,Glitch Dealers",2017.0,1,0.0,0.0,"powpow,glitchdealers"
Power Up Audio,2014.0,1,0.0,0.0,powerupaudio
"Power Up to Maximum,Liens",2016.0,2,0.0,0.0,"poweruptomaximum,liens"
Power of 2,2011.0,1,0.0,0.0,powerof2
Power of 2,2012.0,6,1.0,16.67,powerof2
PowerGaelic,2018.0,1,0.0,0.0,powergaelic
Powerhoof,2017.0,2,0.0,0.0,powerhoof
PraGames,2017.0,1,0.0,0.0,pragames
Pragmatix Ltd,2017.0,2,1.0,50.0,pragmatixltd
Praxia Entertainment,2016.0,1,0.0,0.0,praxiaentertainment
Praxia Entertainment Inc,2015.0,1,0.0,0.0,praxiaentertainmentinc
"Precision Games, LLC",2015.0,2,0.0,0.0,"precisiongames,llc"
"Precision Games, LLC",2018.0,1,0.0,0.0,"precisiongames,llc"
Prelusion Games,2001.0,1,0.0,0.0,prelusiongames
Press Play,2010.0,1,0.0,0.0,pressplay
Press Play,2014.0,1,0.0,0.0,pressplay
Press Play,2015.0,3,0.0,0.0,pressplay
"Presto Studios, Inc.",1997.0,1,0.0,0.0,"prestostudios,inc."
Pretty Bat Games,2017.0,1,0.0,0.0,prettybatgames
Prexen Studios,2015.0,1,0.0,0.0,prexenstudios
Pribuni,2015.0,1,1.0,100.0,pribuni
Prideful Sloth,2017.0,2,1.0,50.0,pridefulsloth
Primal,2004.0,1,0.0,0.0,primal
Primary cells studio,2017.0,1,0.0,0.0,primarycellsstudio
Primate Labs Inc.,2013.0,1,0.0,0.0,primatelabsinc.
Prime Time Studio,2017.0,1,0.0,0.0,primetimestudio
PrimeBit Games Sp. z o.o.,2017.0,1,0.0,0.0,primebitgamessp.zo.o.
Primitive Studio,2016.0,2,0.0,0.0,primitivestudio
Primitive Studio,2017.0,6,0.0,0.0,primitivestudio
Princesseuh,2015.0,1,0.0,0.0,princesseuh
Pringo Dingo Games,2015.0,1,0.0,0.0,pringodingogames
Priority Interrupt,2013.0,1,0.0,0.0,priorityinterrupt
PriorityStudios,2017.0,1,0.0,0.0,prioritystudios
Prism Game Studios Ltd.,2015.0,1,1.0,100.0,prismgamestudiosltd.
